날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
2018.8.1,112,31.4,27.6,35.9
2018.8.2,112,31.8,29.1,35.2
2018.8.3,112,31.2,28.9,34.8
2018.8.4,112,29.5,27.4,33
2018.8.5,112,29.1,27,31.8
2018.8.6,112,29.4,27,32.7
2018.8.7,112,30.1,27.8,33.4
2018.8.8,112,29.7,27,33.3
2018.8.9,112,28.6,26.9,31.4
2018.8.10,112,30,26,34.5
2018.8.11,112,30.4,27.3,34.2
2018.8.12,112,30.2,27.3,33.9
2018.8.13,112,30.6,27.4,34.2
2018.8.14,112,31,28.5,34.8
2018.8.15,112,30.9,28,35.4
2018.8.16,112,30.3,25.6,35
2018.8.17,112,27.4,22.5,32.5
2018.8.18,112,26.6,22.4,30.2
2018.8.19,112,27.1,24.2,31.2
2018.8.20,112,28.2,24.6,31.9
2018.8.21,112,25.1,22.5,28.5
2018.8.22,112,29.2,23.4,34.3
2018.8.23,112,28.2,24.1,30.6
2018.8.24,112,23.9,23.2,25.4
2018.8.25,112,24.7,22.8,27.3
2018.8.26,112,22.9,21.2,28.4
2018.8.27,112,23.1,20.5,25.8
2018.8.28,112,24.1,22.5,25.6
2018.8.29,112,25.6,23,27.4
2018.8.30,112,25.1,23.9,26.8
2018.8.31,112,24.6,22.5,27.8
2018.9.1,112,25.9,21.8,29.9
2018.9.2,112,25.3,20.9,29.3
2018.9.3,112,23.6,21.5,26.1
2018.9.4,112,23.3,19.9,27.2
2018.9.5,112,24.5,22.6,27
2018.9.6,112,24.4,21.9,26.6
2018.9.7,112,21.9,19.1,24.7
2018.9.8,112,21.5,17.4,25.8
2018.9.9,112,21.4,16.6,25.7
2018.9.10,112,23.1,19.2,26.7
2018.9.11,112,21.9,17.8,25.7
2018.9.12,112,22.7,18.4,27.3
2018.9.13,112,23.8,21.4,27.4
2018.9.14,112,24,21.8,26.4
2018.9.15,112,23.1,21.6,25
2018.9.16,112,21.9,20.9,23.4
2018.9.17,112,21.6,18.2,25.1
2018.9.18,112,21.6,18.5,24.7
2018.9.19,112,21.3,18.9,24.1
2018.9.20,112,19.1,18,20
2018.9.21,112,19.7,17.7,21.8
2018.9.22,112,21,17.7,24.6
2018.9.23,112,20.3,17.9,24.3
2018.9.24,112,18.2,14.8,21.2
2018.9.25,112,18.1,12.5,23.1
2018.9.26,112,19.7,16.4,24.6
2018.9.27,112,19.2,13.9,24.7
2018.9.28,112,18.5,15.5,21.4
2018.9.29,112,20.6,15.9,26.1
2018.9.30,112,18.2,15.9,21.2
2018.10.1,112,15.7,13.8,18.5
2018.10.2,112,16.5,11.9,20.4
2018.10.3,112,17.6,13.3,22.1
2018.10.4,112,20.1,14.6,24.7
2018.10.5,112,17.2,16,20.2
2018.10.6,112,18.6,16.2,22.4
2018.10.7,112,16.8,13.1,20.4
2018.10.8,112,16.2,12.5,19.8
2018.10.9,112,16.2,13.2,19
2018.10.10,112,12.8,10.3,16.2
2018.10.11,112,11.1,9.1,13.8
2018.10.12,112,11.9,8.2,15.7
2018.10.13,112,13.3,8.4,17.8
2018.10.14,112,14.2,9.6,18.5
2018.10.15,112,15.9,12.4,20.3
2018.10.16,112,14.8,11.7,18.7
2018.10.17,112,13,9.6,16.9
2018.10.18,112,12.2,8,17.1
2018.10.19,112,13.3,8.7,18.2
2018.10.20,112,13.3,8.9,18.7
2018.10.21,112,13.9,9.4,18.5
2018.10.22,112,14.6,10.7,19
2018.10.23,112,13.8,11.6,16.6
2018.10.24,112,14.1,10.1,18.2
2018.10.25,112,14.9,10,19.4
2018.10.26,112,13.2,10.4,14.8
2018.10.27,112,9.9,8.5,11.4
2018.10.28,112,9.8,6.9,15.6
2018.10.29,112,8.3,5.3,12.3
2018.10.30,112,7.3,3.4,10.7
2018.10.31,112,8.1,5.3,11.7
2018.11.1,112,9.9,5,14.5
2018.11.2,112,11.6,6.9,16.8
2018.11.3,112,12,7.8,16.7
2018.11.4,112,11.7,7.7,16.8
2018.11.5,112,12.1,8.6,15.8
2018.11.6,112,12.1,9.9,15.6
2018.11.7,112,12.6,11.1,14.2
2018.11.8,112,12.8,11.7,15.6
2018.11.9,112,12.5,11,14.8
2018.11.10,112,12,9.8,15.9
2018.11.11,112,8.3,6.6,10
2018.11.12,112,8.2,5,12.1
2018.11.13,112,9,5.3,13.1
2018.11.14,112,9.6,5.7,14
2018.11.15,112,10.4,6.5,14.6
2018.11.16,112,8.6,4.7,13.4
2018.11.17,112,5.3,2,8.1
2018.11.18,112,7,3.3,10.4
2018.11.19,112,7.9,4.9,11.1
2018.11.20,112,8.1,2.7,11.6
2018.11.21,112,6.3,3.5,8.8
2018.11.22,112,3,0.4,6.8
2018.11.23,112,2.8,-1.2,6.8
2018.11.24,112,4.6,0.6,6.8
2018.11.25,112,6.8,3.1,10.1
2018.11.26,112,8.4,3.8,13.1
2018.11.27,112,8.4,5.7,12.5
2018.11.28,112,5.2,3.2,8.5
2018.11.29,112,3.9,2.2,5.5
2018.11.30,112,3.5,0.2,7.8
2018.12.1,112,6.3,3.1,10.1
2018.12.2,112,9.2,4.5,12.7
2018.12.3,112,11.8,10.3,13.6
2018.12.4,112,6.5,0.4,10.3
2018.12.5,112,-0.3,-3.5,2.3
2018.12.6,112,2.1,-1,5.2
2018.12.7,112,-6.8,-8.7,-1
2018.12.8,112,-8,-10.9,-5
2018.12.9,112,-6.4,-10.4,-3.1
2018.12.10,112,-1.7,-6.1,2.5
2018.12.11,112,0.9,-1.4,4.5
2018.12.12,112,-1.4,-3.2,0.9
2018.12.13,112,-1.6,-4.6,2.2
2018.12.14,112,-3.8,-5.9,-1.1
2018.12.15,112,-2,-6.5,1.7
2018.12.16,112,1.2,-1.6,3.4
2018.12.17,112,2.7,-0.1,6.4
2018.12.18,112,4.2,-0.4,8.1
2018.12.19,112,4.7,2.6,8.7
2018.12.20,112,3.7,0.1,8
2018.12.21,112,5.2,1.1,8.9
2018.12.22,112,5.6,3.3,9.6
2018.12.23,112,2.5,-2.5,6.4
2018.12.24,112,-1.5,-4.3,2.5
2018.12.25,112,1.1,-2.5,4.7
2018.12.26,112,-1.9,-7,3.1
2018.12.27,112,-9.5,-11.7,-7
2018.12.28,112,-9.6,-13.2,-6.6
2018.12.29,112,-6.8,-9.2,-3.8
2018.12.30,112,-6.6,-9.3,-3
2018.12.31,112,-4.9,-9.1,-1
2019.1.1,112,-4.4,-7.2,-0.9
2019.1.2,112,-3.9,-6.4,0
2019.1.3,112,-2.6,-6.4,2.4
2019.1.4,112,-0.3,-4.3,3.5
2019.1.5,112,-2.8,-5.2,0.5
2019.1.6,112,-2.7,-5.8,1.9
2019.1.7,112,-1.3,-4.9,2.5
2019.1.8,112,-2.9,-5.8,0.3
2019.1.9,112,-4.6,-8.3,-0.8
2019.1.10,112,-0.9,-4.2,2.1
2019.1.11,112,2.2,0.3,5.8
2019.1.12,112,2.2,0.8,6.3
2019.1.13,112,1.3,-2.7,6.5
2019.1.14,112,1.7,-1.2,4.4
2019.1.15,112,-1.9,-6.3,2.4
2019.1.16,112,-4.9,-9,-2
2019.1.17,112,0.6,-2.2,3.1
2019.1.18,112,1.3,-3.3,6.1
2019.1.19,112,3.8,0.8,8.5
2019.1.20,112,-1.4,-4.6,3.1
2019.1.21,112,0.5,-4.5,4.8
2019.1.22,112,3.4,0.1,7.1
2019.1.23,112,2.7,-0.4,6.5
2019.1.24,112,0.2,-3.1,4.3
2019.1.25,112,-1.1,-3.1,1.3
2019.1.26,112,-2.5,-5.6,1.6
2019.1.27,112,0.8,-4.4,4.1
2019.1.28,112,1.2,-2.1,4.2
2019.1.29,112,0,-3.8,4
2019.1.30,112,1.7,-1.2,6.1
2019.1.31,112,-2.4,-5,1.6
2019.2.1,112,-0.9,-5.2,2.7
2019.2.2,112,2.9,-1.8,7.2
2019.2.3,112,3.1,0.6,4.7
2019.2.4,112,-0.7,-2.2,1.8
2019.2.5,112,3.6,-2.1,8.8
2019.2.6,112,5.3,1.9,9.9
2019.2.7,112,-2.9,-8.3,5
2019.2.8,112,-6.8,-10.4,-3.6
2019.2.9,112,-5.2,-7.3,-2.8
2019.2.10,112,-5.1,-8.1,-2.9
2019.2.11,112,-2.6,-6.3,1
2019.2.12,112,-0.8,-3.3,2.2
2019.2.13,112,-2.4,-4.8,1.1
2019.2.14,112,-1.8,-5.6,2.8
2019.2.15,112,-1,-2.8,1.2
2019.2.16,112,-2.4,-4.5,0
2019.2.17,112,-1.1,-4.9,2.8
2019.2.18,112,0.6,-3.3,4
2019.2.19,112,1.3,-0.1,3.7
2019.2.20,112,2,0.4,4.7
2019.2.21,112,2.1,-1.2,6.4
2019.2.22,112,3.1,-0.7,8.4
2019.2.23,112,6.3,1,13.2
2019.2.24,112,5.2,1.8,11
2019.2.25,112,3.6,0.8,8.6
2019.2.26,112,4.7,0,9.8
2019.2.27,112,6,3.7,11.2
2019.2.28,112,5.5,2.2,10.7
2019.3.1,112,5.5,2,10.3
2019.3.2,112,6.7,1.9,11.6
2019.3.3,112,7.9,3,13.5
2019.3.4,112,7.8,5.4,13.3
2019.3.5,112,6.8,5,10.7
2019.3.6,112,7,4.9,10.8
2019.3.7,112,6.4,2.8,11
2019.3.8,112,5,1.2,10.5
2019.3.9,112,6.3,1.1,12.1
2019.3.10,112,9,6.1,14.4
2019.3.11,112,5.1,3.6,6.7
2019.3.12,112,4.3,1.6,7.4
2019.3.13,112,3.8,1.7,6.9
2019.3.14,112,5.3,0.1,8.8
2019.3.15,112,5.2,2.5,11
2019.3.16,112,4.7,1.3,8
2019.3.17,112,6,3.3,11
2019.3.18,112,6.5,2.3,10.4
2019.3.19,112,8.2,4.4,12.5
2019.3.20,112,10.1,6.5,13.5
2019.3.21,112,6.6,2.3,10.4
2019.3.22,112,3.4,0,7.3
2019.3.23,112,3.8,1.3,7.4
2019.3.24,112,4.8,1.7,7.9
2019.3.25,112,7.4,3.4,11.3
2019.3.26,112,9.4,7,13.9
2019.3.27,112,9.5,6,13.5
2019.3.28,112,7.8,4.6,12.4
2019.3.29,112,7.9,5.6,11.4
2019.3.30,112,5,3.5,7.8
2019.3.31,112,4.8,3,7.9
2019.4.1,112,6,3.4,9.9
2019.4.2,112,6.7,3.3,11.2
2019.4.3,112,7.3,3.9,11.8
2019.4.4,112,8,4.1,11.9
2019.4.5,112,10.5,6.9,14.8
2019.4.6,112,9.4,6.5,10.9
2019.4.7,112,11.7,5.8,17.8
2019.4.8,112,10.7,7.8,15.4
2019.4.9,112,9.8,5.1,14.1
2019.4.10,112,7.1,5.2,10
2019.4.11,112,9,5.6,13.4
2019.4.12,112,9.9,6.2,14.8
2019.4.13,112,11.1,6.7,16.2
2019.4.14,112,9.6,7.5,12.5
2019.4.15,112,11.1,7,14.8
2019.4.16,112,14,8.1,20
2019.4.17,112,14.2,10.2,19
2019.4.18,112,11.5,9.7,14.8
2019.4.19,112,13.6,9.9,18.8
2019.4.20,112,13.4,11.4,17.7
2019.4.21,112,12.5,10.7,15.9
2019.4.22,112,16.1,10.1,25.3
2019.4.23,112,17.3,13.6,22.5
2019.4.24,112,16.7,13,21.8
2019.4.25,112,12.7,8.1,16.8
2019.4.26,112,8.5,7.6,9.7
2019.4.27,112,11,6.1,16.1
2019.4.28,112,12.6,10.5,16.3
2019.4.29,112,13.5,9.9,16.8
2019.4.30,112,14.4,10.8,19.8
2019.5.1,112,14.2,10.7,18.5
2019.5.2,112,16,12.6,22
2019.5.3,112,15.4,10.8,21.5
2019.5.4,112,16.3,11.7,21.8
2019.5.5,112,16.7,12.7,22.7
2019.5.6,112,13.6,10.1,18.2
2019.5.7,112,13.4,9.8,18.2
2019.5.8,112,13.8,10.8,17.2
2019.5.9,112,14.1,11.7,17.9
2019.5.10,112,15.2,10.4,21
2019.5.11,112,16.6,12,22.8
2019.5.12,112,18.5,12.8,23.9
2019.5.13,112,16.9,14.7,21.3
2019.5.14,112,18.1,13.3,23.8
2019.5.15,112,18.6,14.4,24.1
2019.5.16,112,21,15.2,26.7
2019.5.17,112,21.5,17.4,25.7
2019.5.18,112,21,16.6,25.4
2019.5.19,112,19.2,17.7,21.1
2019.5.20,112,15.1,12.8,19.5
2019.5.21,112,15.8,12.5,21
2019.5.22,112,17.6,12.8,22.3
2019.5.23,112,19.5,15.2,25.4
2019.5.24,112,22.2,17.2,28.3
2019.5.25,112,21.7,17.7,25
2019.5.26,112,23.2,19.3,27.4
2019.5.27,112,17.4,15,22.4
2019.5.28,112,17.2,13.9,20.6
2019.5.29,112,18.4,14.2,22.4
2019.5.30,112,18.4,15.6,22.4
2019.5.31,112,17.7,15.5,21.2
2019.6.1,112,17,14.8,19.9
2019.6.2,112,19.5,14.8,24.4
2019.6.3,112,21.2,16.5,27.1
2019.6.4,112,20.6,17.9,24.7
2019.6.5,112,19.5,17.3,23.2
2019.6.6,112,19.5,17.3,21.8
2019.6.7,112,19.9,16.9,24.1
2019.6.8,112,21.1,17,24.8
2019.6.9,112,20.1,18.2,23.5
2019.6.10,112,19.6,16.1,23
2019.6.11,112,20.3,16.5,24.3
2019.6.12,112,20.2,17,23.7
2019.6.13,112,21.3,17.2,26.5
2019.6.14,112,21.7,18.9,26.7
2019.6.15,112,21.8,19.1,25.4
2019.6.16,112,21.1,17.5,25.1
2019.6.17,112,19.7,17.4,23.3
2019.6.18,112,20.6,18.5,24.1
2019.6.19,112,20.9,18.9,25
2019.6.20,112,21.5,19.4,25.5
2019.6.21,112,21.4,19,24.8
2019.6.22,112,23.4,17.7,28.1
2019.6.23,112,24.4,20.6,28.6
2019.6.24,112,23,20.6,26.4
2019.6.25,112,23.7,19.5,28.7
2019.6.26,112,23.8,21.1,27.5
2019.6.27,112,23.7,21.8,27.1
2019.6.28,112,22.5,20.7,26.9
2019.6.29,112,23,20.3,26.3
2019.6.30,112,22.2,20.7,24.4
2019.7.1,112,22.3,19.8,25.8
2019.7.2,112,22.7,19.6,26.3
2019.7.3,112,22.3,20.3,25.2
2019.7.4,112,22.8,19.7,27.2
2019.7.5,112,25.1,20.7,30.8
2019.7.6,112,28.6,22.9,34.6
2019.7.7,112,27,23.9,30.6
2019.7.8,112,25.6,21.8,30.2
2019.7.9,112,25.1,21,29
2019.7.10,112,22.8,19.6,26.4
2019.7.11,112,21,19.5,23.2
2019.7.12,112,22.7,20.2,25.7
2019.7.13,112,23.1,21.5,26.3
2019.7.14,112,24.3,21.2,28.2
2019.7.15,112,24,22.1,26.5
2019.7.16,112,24.3,22,28.1
2019.7.17,112,25.1,22.3,28.4
2019.7.18,112,25.8,22.6,30.1
2019.7.19,112,28.1,23,33.6
2019.7.20,112,27.8,24.9,31
2019.7.21,112,24.6,23.4,27.5
2019.7.22,112,24.9,23.2,28.1
2019.7.23,112,26.5,23.7,29.9
2019.7.24,112,25.5,24.8,26.2
2019.7.25,112,25.5,24.9,26.1
2019.7.26,112,24.4,23.2,25.1
2019.7.27,112,27.2,24.5,30.9
2019.7.28,112,25.5,24.6,26.8
2019.7.29,112,26.8,25.1,29
2019.7.30,112,27.1,25.6,29.2
2019.7.31,112,25,23.7,26.3
2019.8.1,112,25.8,23.4,28.3
2019.8.2,112,27.6,24.8,31.5
2019.8.3,112,28.8,25.2,33.6
2019.8.4,112,28.7,25.3,33.1
2019.8.5,112,29.9,26.1,34
2019.8.6,112,31.4,28.2,34.9
2019.8.7,112,27.9,25.7,31.1
2019.8.8,112,28,26.3,30.8
2019.8.9,112,28.9,26,32.3
2019.8.10,112,31.4,27.1,36
2019.8.11,112,30.3,24.9,35.1
2019.8.12,112,26.2,24.5,28.8
2019.8.13,112,27.5,23.5,31.7
2019.8.14,112,29.5,26.3,33.3
2019.8.15,112,26.3,23.8,28.5
2019.8.16,112,25.8,23.8,29
2019.8.17,112,25.3,23.5,28.5
2019.8.18,112,25.3,23.2,28.4
2019.8.19,112,26.1,22.8,29.7
2019.8.20,112,27.9,23.5,31.4
2019.8.21,112,26.9,24.7,30.7
2019.8.22,112,26.3,23.9,29.4
2019.8.23,112,25.8,22.9,29
2019.8.24,112,24.2,22.3,27.3
2019.8.25,112,24.8,21.4,28
2019.8.26,112,25.9,23.4,29.5
2019.8.27,112,24.9,22.2,27.6
2019.8.28,112,25.6,23.7,28.5
2019.8.29,112,23.8,20.5,26.3
2019.8.30,112,23.1,21.4,25.6
2019.8.31,112,23.5,19.9,27.3
2019.9.1,112,23.6,20.4,26.3
2019.9.2,112,24.6,20.8,28.8
2019.9.3,112,24.6,22.5,28.1
2019.9.4,112,22.9,21.6,24.4
2019.9.5,112,23,22.2,25.4
2019.9.6,112,24.7,22.1,27.8
2019.9.7,112,25.2,22.5,29.5
2019.9.8,112,24.2,23.1,26
2019.9.9,112,25.3,22.8,28
2019.9.10,112,23.8,22.2,26.5
2019.9.11,112,24.3,20.2,27.8
2019.9.12,112,20.5,17.4,23.9
2019.9.13,112,22.5,17.5,27.5
2019.9.14,112,22.7,21.6,24.1
2019.9.15,112,23.5,20.1,27.5
2019.9.16,112,24.1,20.3,28.7
2019.9.17,112,23.9,19.8,28.1
2019.9.18,112,20.5,15.9,23.5
2019.9.19,112,19.2,14.1,24.1
2019.9.20,112,19.9,16,23.4
2019.9.21,112,20.3,18.8,22.5
2019.9.22,112,19.4,18.3,20.5
2019.9.23,112,19.8,16.7,23.7
2019.9.24,112,20.2,16.2,24.4
2019.9.25,112,20.8,17,24.5
2019.9.26,112,22.9,18.8,28.1
2019.9.27,112,23.2,20.5,26.6
2019.9.28,112,23.1,20.2,27
2019.9.29,112,21.7,18.3,26.4
2019.9.30,112,21.7,18.2,26.4
2019.10.1,112,22.8,18.4,27.5
2019.10.2,112,22.1,20.3,24.4
2019.10.3,112,23.1,19.9,27.2
2019.10.4,112,22.2,19.7,26.1
2019.10.5,112,18.5,14.6,21.3
2019.10.6,112,17.9,12.7,22.1
2019.10.7,112,15.3,14.3,18.3
2019.10.8,112,15.7,11.9,18.3
2019.10.9,112,14.5,10.1,19
2019.10.10,112,16.1,13.1,19.3
2019.10.11,112,19.3,15,24.1
2019.10.12,112,18.2,15.2,22.5
2019.10.13,112,17.5,12.8,23
2019.10.14,112,14.3,9.8,17.2
2019.10.15,112,14,8.6,20
2019.10.16,112,14.8,10.9,19
2019.10.17,112,16,12.6,21.1
2019.10.18,112,18.2,14.3,23.3
2019.10.19,112,17.2,13.4,21.3
2019.10.20,112,16.5,13.6,20.7
2019.10.21,112,17.4,12.6,22.4
2019.10.22,112,18,14.3,22.4
2019.10.23,112,17.8,15.6,20.5
2019.10.24,112,18.2,14.8,22.5
2019.10.25,112,16,11.9,20.8
2019.10.26,112,10.2,7.7,12.8
2019.10.27,112,12.5,6.9,16.8
2019.10.28,112,14.1,10.2,17.3
2019.10.29,112,13.6,9.2,17.3
2019.10.30,112,13,7.8,17.3
2019.10.31,112,15.7,10.6,19.2
2019.11.1,112,15.1,12.8,18.6
2019.11.2,112,13.8,10.5,17.3
2019.11.3,112,14.9,10.5,19.9
2019.11.4,112,14.2,9.7,18.2
2019.11.5,112,13.2,10.8,16.8
2019.11.6,112,11.7,7.6,15.5
2019.11.7,112,9.4,5.9,11.8
2019.11.8,112,7.3,2.6,11.2
2019.11.9,112,10.7,6.4,15.7
2019.11.10,112,10.8,8.7,14.8
2019.11.11,112,12.1,9.4,15
2019.11.12,112,11,7.7,14.3
2019.11.13,112,8.7,3.6,13.2
2019.11.14,112,2.1,-1.1,5
2019.11.15,112,7.3,2.6,9.9
2019.11.16,112,7.3,3.8,11.6
2019.11.17,112,9.7,7.9,13.8
2019.11.18,112,4.8,1.4,13.7
2019.11.19,112,0.7,-2.5,3.9
2019.11.20,112,1.1,-2.7,5.1
2019.11.21,112,5.7,0.1,9.4
2019.11.22,112,10.8,4.5,15.9
2019.11.23,112,12.7,9.3,16.9
2019.11.24,112,10.5,3.9,16.8
2019.11.25,112,1.4,-2,4
2019.11.26,112,6.2,1.6,11.8
2019.11.27,112,2.9,0,5.6
2019.11.28,112,2.8,-0.7,8
2019.11.29,112,2,-1.4,5.9
2019.11.30,112,4.6,0.6,8.1
2019.12.1,112,5.1,3,7.4
2019.12.2,112,0.5,-2.4,3.2
2019.12.3,112,1.7,-3.4,4.9
2019.12.4,112,2.5,-1,7.1
2019.12.5,112,-4.3,-8.3,0
2019.12.6,112,-5.1,-9,-1.5
2019.12.7,112,0.1,-4.1,4.6
2019.12.8,112,0.9,-3.3,5
2019.12.9,112,5.3,0.5,8.5
2019.12.10,112,8.2,4.5,10.1
2019.12.11,112,6.4,0.9,10
2019.12.12,112,-0.1,-2.1,2.5
2019.12.13,112,3.3,-1.3,6
2019.12.14,112,2.6,0.9,7.9
2019.12.15,112,5.2,-0.1,10.7
2019.12.16,112,8.9,3,13.7
2019.12.17,112,7.9,3.4,11.8
2019.12.18,112,0.3,-1.3,3.4
2019.12.19,112,-0.5,-3.4,2.2
2019.12.20,112,-1,-2.9,0.9
2019.12.21,112,0.2,-3.1,2.7
2019.12.22,112,4.5,1.2,8.2
2019.12.23,112,3.4,0.4,6.5
2019.12.24,112,0.7,-2.1,4.6
2019.12.25,112,2.5,-0.8,5.8
2019.12.26,112,2,-1.5,4
2019.12.27,112,-1,-3.5,2.1
2019.12.28,112,2.6,-1.7,5.9
2019.12.29,112,4.9,2.5,7.3
2019.12.30,112,2.4,-5.4,6.4
2019.12.31,112,-7.3,-9.9,-5.3
2020.1.1,112,-1.4,-5.4,1.9
2020.1.2,112,1.8,0.5,3.6
2020.1.3,112,0.8,-2,4.4
2020.1.4,112,2.1,-0.5,5.4
2020.1.5,112,1.6,-1.6,4.3
2020.1.6,112,3.6,1.3,4.9
2020.1.7,112,6.3,4.6,8.5
2020.1.8,112,2.1,-0.3,8.1
2020.1.9,112,-0.9,-2.4,0.9
2020.1.10,112,-0.6,-3.4,3
2020.1.11,112,0.1,-1.3,2.7
2020.1.12,112,-0.9,-3,1.8
2020.1.13,112,-2.2,-3,-0.7
2020.1.14,112,-1.8,-3.8,1.1
2020.1.15,112,-2.1,-5.5,1.3
2020.1.16,112,-1.6,-4.4,1.9
2020.1.17,112,-0.8,-3.7,2.6
2020.1.18,112,0.6,-3,4.8
2020.1.19,112,2.8,1,5.2
2020.1.20,112,1.2,-2.1,5.1
2020.1.21,112,-0.3,-4,3.4
2020.1.22,112,3,0,7.2
2020.1.23,112,4.1,1.1,8.2
2020.1.24,112,2.3,-0.1,5
2020.1.25,112,2.9,-0.2,6.8
2020.1.26,112,5.4,-0.2,10.3
2020.1.27,112,5.9,4,7.8
2020.1.28,112,7.2,4.1,10.4
2020.1.29,112,5.5,3,8.9
2020.1.30,112,4.9,2.4,9
2020.1.31,112,3.4,1.7,6.5
2020.2.1,112,3,-0.2,7.3
2020.2.2,112,1.4,-1.3,4.3
2020.2.3,112,-0.3,-2.3,1.8
2020.2.4,112,-1.3,-4.9,3.3
2020.2.5,112,-8.1,-10.4,-4.9
2020.2.6,112,-6.6,-10.6,-2.4
2020.2.7,112,-1.4,-5.9,1.3
2020.2.8,112,0.1,-2.1,2.9
2020.2.9,112,0.4,-4,3.8
2020.2.10,112,4.1,0.5,8.9
2020.2.11,112,7.2,1.4,13
2020.2.12,112,7.3,6.2,8.2
2020.2.13,112,5.8,3.9,8
2020.2.14,112,7.1,3.9,11.5
2020.2.15,112,8.1,4.4,14.5
2020.2.16,112,-1.3,-3.6,4.4
2020.2.17,112,-5.4,-6.3,-2.6
2020.2.18,112,-3.4,-6.7,0.6
2020.2.19,112,1.9,-2.3,6
2020.2.20,112,4.5,1.2,8.6
2020.2.21,112,6.6,2.8,10.6
2020.2.22,112,4,0.6,6.9
2020.2.23,112,3.2,-0.2,6.5
2020.2.24,112,6.8,2.1,10.8
2020.2.25,112,7,5.1,9.9
2020.2.26,112,6,3.2,10
2020.2.27,112,5.2,1.5,10.3
2020.2.28,112,4.3,2.8,5.1
2020.2.29,112,6.2,3.9,10.1
2020.3.1,112,5.1,3.8,7.6
2020.3.2,112,3.1,0.6,6.2
2020.3.3,112,4.8,1.2,9.4
2020.3.4,112,2.1,-0.2,4.7
2020.3.5,112,1.3,-2,4.9
2020.3.6,112,3,-1.5,7.6
2020.3.7,112,6,2.1,10.8
2020.3.8,112,8.2,3.3,14.2
2020.3.9,112,9.4,4.6,14.9
2020.3.10,112,6.3,3.7,9.5
2020.3.11,112,3.8,1.3,6.9
2020.3.12,112,6.7,2.3,11.4
2020.3.13,112,4.2,0.2,7.3
2020.3.14,112,4,-1.3,7.8
2020.3.15,112,4.6,1.1,7.6
2020.3.16,112,3,-1.9,7
2020.3.17,112,6.6,4.1,10.2
2020.3.18,112,9.6,4.1,13.9
2020.3.19,112,8.2,6.7,11.5
2020.3.20,112,8.4,5.2,11.5
2020.3.21,112,10.7,7.7,15.2
2020.3.22,112,9.9,5.4,15
2020.3.23,112,9.5,6.1,13.1
2020.3.24,112,10.4,6.4,15.7
2020.3.25,112,11.7,6.7,16.5
2020.3.26,112,14.7,10.2,19.9
2020.3.27,112,10.7,7,14
2020.3.28,112,7.1,4.5,10.7
2020.3.29,112,7.8,2.2,13.7
2020.3.30,112,8.1,4,13.2
2020.3.31,112,9.9,5,14.9
2020.4.1,112,10.6,6.4,15.2
2020.4.2,112,8.2,5,12.2
2020.4.3,112,9,5.7,13.3
2020.4.4,112,8.7,6.1,11.5
2020.4.5,112,7,3,11.1
2020.4.6,112,8.3,4.5,12.2
2020.4.7,112,9.4,7.1,13.4
2020.4.8,112,9.2,6.7,13.1
2020.4.9,112,8.4,5.8,12.5
2020.4.10,112,9.5,5.4,14.3
2020.4.11,112,8.5,6.5,11.6
2020.4.12,112,10.3,5.5,15.3
2020.4.13,112,11.5,5.1,18.3
2020.4.14,112,11.1,7.8,15.7
2020.4.15,112,11.9,7.8,16.8
2020.4.16,112,14.7,8.9,20.5
2020.4.17,112,12,10,14.9
2020.4.18,112,12,8.8,16.2
2020.4.19,112,11.9,9.4,15.5
2020.4.20,112,10,8.5,12.7
2020.4.21,112,7.7,6,9.2
2020.4.22,112,6.6,5.4,8.3
2020.4.23,112,8.3,5.6,11.6
2020.4.24,112,9.8,6.1,12.9
2020.4.25,112,12.5,9.9,14.8
2020.4.26,112,12.1,8.1,16.6
2020.4.27,112,12.3,8.8,16.5
2020.4.28,112,12.2,9,16
2020.4.29,112,13.5,10,18.1
2020.4.30,112,15.9,11.3,19.7
2020.5.1,112,17.7,15.5,21.1
2020.5.2,112,18.6,15.8,21.5
2020.5.3,112,20.1,17.6,25.5
2020.5.4,112,15.9,11.9,20
2020.5.5,112,13.5,11.6,16.8
2020.5.6,112,18.1,11.3,24.5
2020.5.7,112,19.7,15.1,24.9
2020.5.8,112,18.4,14.3,22.9
2020.5.9,112,14.1,12.4,16.9
2020.5.10,112,13.3,12.3,14.8
2020.5.11,112,14.4,11.8,18.4
2020.5.12,112,14.1,10.6,17.8
2020.5.13,112,15.1,11,18.8
2020.5.14,112,19.1,13.6,23.5
2020.5.15,112,16.4,14.6,20.6
2020.5.16,112,15.3,14.3,17
2020.5.17,112,17.1,13.8,21.3
2020.5.18,112,18.1,12.4,26.3
2020.5.19,112,13.3,11.2,17.1
2020.5.20,112,14.2,10.8,18.3
2020.5.21,112,16.1,12,20
2020.5.22,112,17.8,14.8,22.2
2020.5.23,112,18.9,16.3,22.1
2020.5.24,112,15.3,13.1,18.2
2020.5.25,112,14.2,12.8,16.8
2020.5.26,112,14.9,13,19
2020.5.27,112,16.1,12.5,20.1
2020.5.28,112,17.4,13.9,21.3
2020.5.29,112,18.9,14.8,24.1
2020.5.30,112,20.9,16.6,26.8
2020.5.31,112,19.5,17.1,23.8
2020.6.1,112,17.4,14.6,20.3
2020.6.2,112,16.9,13.9,21.8
2020.6.3,112,20.1,16.7,24.3
2020.6.4,112,19,17.9,21.4
